,year,state
12300,2009,CA
12301,2009,CA
12302,2009,VA
12303,2009,AR
12304,2009,GA
12305,2009,NY
12306,2009,CA
12307,2009,AZ
12308,2009,WV
12309,2009,TX
12310,2009,CT
12311,2009,NM
12312,2009,VA
12313,2009,TX
12314,2009,MI
12315,2009,TX
12316,2009,NM
12317,2009,NJ
12318,2009,AZ
12319,2009,GA
12320,2009,KY
12321,2009,AZ
12322,2009,NY
12323,2009,MA
12324,2009,TX
12325,2009,TX
12326,2009,TN
12327,2009,FL
12328,2009,TN
12329,2009,CA
12330,2009,CA
12331,2009,AZ
12332,2009,MD
12333,2009,LA
12334,2009,ID
12335,2009,TX
12336,2009,LA
12337,2009,CA
12338,2009,CT
12339,2009,OH
12340,2009,TN
12341,2009,CA
12342,2009,NV
12343,2009,NJ
12344,2009,TX
12345,2009,CA
12346,2009,LA
12347,2009,NC
12348,2009,CA
12349,2009,WV
12350,2009,WA
12351,2009,CA
12352,2009,KS
12353,2009,IL
12354,2009,NY
12355,2009,FL
12356,2009,OH
12357,2009,CA
12358,2009,NY
12359,2009,WY
12360,2009,FL
12361,2009,NY
12362,2009,NJ
12363,2009,NV
12364,2009,NV
12365,2009,TX
12366,2009,KY
12367,2009,VA
12368,2009,RI
12369,2009,WI
12370,2009,NJ
12371,2009,LA
12372,2009,CA
12373,2009,CA
12374,2009,CA
12375,2009,PA
12376,2009,TX
12377,2009,WA
12378,2009,PA
12379,2009,AZ
12380,2009,KS
12381,2009,CA
12382,2009,NC
12383,2009,PA
12384,2009,PA
12385,2009,WV
12386,2009,WA
12387,2009,AZ
12388,2009,CA
12389,2009,IL
12390,2009,WA
12391,2009,WA
12392,2009,AZ
12393,2009,CA
12394,2009,LA
12395,2009,NM
12396,2009,KS
12397,2009,VA
12398,2009,ID
12399,2009,AZ
12400,2009,AZ
12401,2009,AZ
12402,2009,AZ
12403,2009,WA
12404,2009,FL
12405,2009,LA
12406,2009,IL
12407,2009,WA
12408,2009,ID
12409,2009,FL
12410,2009,MO
12411,2009,AZ
12412,2009,SC
12413,2009,GA
12414,2009,NY
12415,2009,MO
12416,2009,CA
12417,2009,SC
12418,2009,FL
12419,2009,CO
12420,2009,NY
12421,2009,NJ
12422,2009,OH
12423,2009,ME
12424,2009,KY
12425,2009,VA
12426,2009,NE
12427,2009,FL
12428,2009,FL
12429,2009,OR
12430,2009,IL
12431,2009,LA
12432,2009,IL
12433,2009,IN
12434,2009,KY
12435,2009,NV
12436,2009,OH
12437,2009,AZ
12438,2009,FL
12439,2009,NV
12440,2009,CA
12441,2009,PA
12442,2009,CA
12443,2009,CT
12444,2009,PA
12445,2009,VA
12446,2009,MN
12447,2009,WA
12448,2009,AR
12449,2009,CA
12450,2009,NC
12451,2009,CA
12452,2009,CA
12453,2009,WA
12454,2009,CA
12455,2009,NY
12456,2009,FL
12457,2009,CA
12458,2009,OH
12459,2009,OH
12460,2009,OR
12461,2009,MA
12462,2009,IL
12463,2009,SC
12464,2009,SC
12465,2009,CA
12466,2009,OR
12467,2009,IA
12468,2009,WA
12469,2009,NY
12470,2009,MT
12471,2009,TX
12472,2009,MD
12473,2009,OH
12474,2009,TX
12475,2009,CA
12476,2009,NY
12477,2009,NY
12478,2009,UT
12479,2009,KS
12480,2009,OK
12481,2009,CA
12482,2009,NE
12483,2009,CT
12484,2009,FL
12485,2009,TX
12486,2009,CA
12487,2009,CA
12488,2009,IL
12489,2009,ID
12490,2009,GA
12491,2009,PA
12492,2009,TN
12493,2009,CA
12494,2009,MI
12495,2009,IA
12496,2009,CA
12497,2009,CA
12498,2009,CO
12499,2009,KY
12500,2009,MI
12501,2009,MO
12502,2009,WA
12503,2009,WV
12504,2009,KY
12505,2009,NJ
12506,2009,IN
12507,2009,CA
12508,2009,TX
12509,2009,CA
12510,2009,CA
12511,2009,CA
12512,2009,OH
12513,2009,MO
12514,2009,VT
12515,2009,OH
12516,2009,KS
12517,2009,AZ
12518,2009,AR
12519,2009,KS
12520,2009,NY
12521,2009,IL
12522,2009,AZ
12523,2009,CA
12524,2009,SD
12525,2009,SD
12526,2009,IN
12527,2009,MN
12528,2009,TX
12529,2009,NE
12530,2009,AL
12531,2009,IN
12532,2009,NY
12533,2009,CA
12534,2009,FL
12535,2009,AZ
12536,2009,AZ
12537,2009,OH
12538,2009,AZ
12539,2009,IL
12540,2009,TX
12541,2009,OH
12542,2009,PA
12543,2009,NM
12544,2009,OR
12545,2009,LA
12546,2009,TX
12547,2009,TX
12548,2009,TX
12549,2009,TX
12550,2009,NY
12551,2009,MA
12552,2009,FL
12553,2009,CA
12554,2009,NY
12555,2009,FL
12556,2009,CA
12557,2009,MS
12558,2009,MA
12559,2009,VA
12560,2009,KS
12561,2009,KS
12562,2009,OH
12563,2009,VT
12564,2009,WA
12565,2009,CA
12566,2009,GA
12567,2009,NE
12568,2009,AK
12569,2009,SC
12570,2009,KS
12571,2009,OH
12572,2009,CA
12573,2009,TX
12574,2009,WA
12575,2009,CA
12576,2009,SC
12577,2009,CA
12578,2009,AZ
12579,2009,IN
12580,2009,CA
12581,2009,PA
12582,2009,IL
12583,2009,NJ
12584,2009,VA
12585,2009,AZ
12586,2009,CA
12587,2009,KY
12588,2009,PA
12589,2009,MO
12590,2009,TX
12591,2009,NY
12592,2009,NV
12593,2009,CA
12594,2009,MI
12595,2009,AZ
12596,2009,CA
12597,2009,GA
12598,2009,NJ
12599,2009,FL
12600,2009,NC
12601,2009,ID
12602,2009,MI
12603,2009,CA
12604,2009,CA
12605,2009,WI
12606,2009,MT
12607,2009,LA
12608,2009,OR
12609,2009,TX
12610,2009,TX
12611,2009,TX
12612,2009,MD
12613,2009,TX
12614,2009,NY
12615,2009,TN
12616,2009,IL
12617,2009,CA
12618,2009,TX
12619,2009,MI
12620,2009,CA
12621,2009,KS
12622,2009,IN
12623,2009,MT
12624,2009,CO
12625,2009,WI
12626,2009,OH
12627,2009,NY
12628,2009,TX
12629,2009,CA
12630,2009,OR
12631,2009,NC
12632,2009,AZ
12633,2009,IN
12634,2009,LA
12635,2009,NC
12636,2009,WA
12637,2009,CO
12638,2009,MA
12639,2009,IA
12640,2009,TX
12641,2009,CA
12642,2009,PA
12643,2009,OK
12644,2009,NE
12645,2009,CO
12646,2009,CA
12647,2009,MN
12648,2009,TX
12649,2009,OR
12650,2009,WA
12651,2009,AZ
12652,2009,OH
12653,2009,WI
12654,2009,CA
12655,2009,IL
12656,2009,OH
12657,2009,OH
12658,2009,IL
12659,2009,TN
12660,2009,MO
12661,2009,SC
12662,2009,IN
12663,2009,MI
12664,2009,MI
12665,2009,WA
12666,2009,WA
12667,2009,PA
12668,2009,FL
12669,2009,CO
12670,2009,AZ
12671,2009,MI
12672,2009,IL
12673,2009,WA
12674,2009,MA
12675,2009,CA
12676,2009,IL
12677,2009,CA
12678,2009,CA
12679,2009,CA
12680,2009,CA
12681,2009,CA
12682,2009,MA
12683,2009,CA
12684,2009,MO
12685,2009,NC
12686,2009,TX
12687,2009,IL
12688,2009,MI
12689,2009,WA
12690,2009,CA
12691,2009,AZ
12692,2009,AZ
12693,2009,NC
12694,2009,IL
12695,2009,ID
12696,2009,WA
12697,2009,CT
12698,2009,CT
12699,2009,FL
12700,2009,PA
12701,2009,PA
12702,2009,SC
12703,2009,TX
12704,2009,WA
12705,2009,WA
12706,2009,WA
12707,2009,WA
12708,2009,WA
12709,2009,WA
12710,2009,WA
12711,2009,WI
12712,2009,PA
12713,2009,CT
12714,2009,WV
12715,2009,CA
12716,2009,MI
12717,2009,WA
12718,2009,OH
12719,2009,MI
12720,2009,WA
12721,2009,WA
12722,2009,IL
12723,2009,MI
12724,2009,MI
12725,2009,MI
12726,2009,WA
12727,2009,WI
12728,2009,WV
12729,2009,WV
12730,2009,CA
12731,2009,KS
12732,2009,IL
12733,2009,NY
12734,2009,WA
12735,2009,WA
12736,2009,IL
12737,2009,WA
12738,2009,MI
12739,2009,TX
12740,2009,IN
12741,2009,MN
12742,2009,MI
12743,2009,CA
12744,2009,WA
12745,2009,CA
12746,2009,IN
12747,2009,OR
12748,2009,PA
12749,2009,TX
12750,2009,KS
12751,2009,WA
12752,2009,CO
12753,2009,TX
12754,2009,NY
12755,2009,SD
12756,2009,FL
12757,2009,MN
12758,2009,MD
12759,2009,PA
12760,2009,CA
12761,2009,IN
12762,2009,NY
12763,2009,NJ
12764,2009,FL
12765,2009,WI
12766,2009,MI
12767,2009,PA
12768,2009,VA
12769,2009,CO
12770,2009,CA
12771,2009,CA
12772,2009,TX
12773,2009,FL
12774,2009,CA
12775,2009,TX
12776,2009,PA
12777,2009,NE
12778,2009,WI
12779,2009,ME
12780,2009,AL
12781,2009,NY
12782,2009,CO
12783,2009,WI
12784,2009,NY
12785,2009,KY
12786,2009,KY
12787,2009,TN
12788,2009,UT
12789,2009,OH
12790,2009,OK
12791,2009,PA
12792,2009,NC
12793,2009,NC
12794,2009,WY
12795,2009,MS
12796,2009,PA
12797,2009,AZ
12798,2009,NY
12799,2009,OH
12800,2009,WA
12801,2009,AZ
12802,2009,UT
12803,2009,AZ
12804,2009,OR
12805,2009,MI
12806,2009,MO
12807,2009,OK
12808,2009,VA
12809,2009,CA
12810,2009,CA
12811,2009,NY
12812,2009,VT
12813,2009,WA
12814,2009,UT
12815,2009,NY
12816,2009,PA
12817,2009,CA
12818,2009,CA
12819,2009,MI
12820,2009,WV
12821,2009,WV
12822,2009,AZ
12823,2009,TX
12824,2009,NC
12825,2009,NY
12826,2009,SC
12827,2009,VA
12828,2009,WI
12829,2009,AL
12830,2009,UT
12831,2009,FL
12832,2009,NC
12833,2009,WA
12834,2009,CA
12835,2009,IL
12836,2009,IA
12837,2009,NY
12838,2009,WV
12839,2009,WI
12840,2009,CA
12841,2009,FL
12842,2009,GA
12843,2009,NV
12844,2009,CA
12845,2009,MN
12846,2009,ME
12847,2009,DE
12848,2009,MN
12849,2009,PA
12850,2009,VA
12851,2009,FL
12852,2009,CA
12853,2009,OH
12854,2009,IL
12855,2009,CA
12856,2009,AZ
12857,2009,PA
12858,2009,IN
12859,2009,IL
12860,2009,FL
12861,2009,WI
12862,2009,NV
12863,2009,NV
12864,2009,CA
12865,2009,TX
12866,2009,CT
12867,2009,NM
12868,2009,MA
12869,2009,CA
12870,2009,LA
12871,2009,CA
12872,2009,KY
12873,2009,NC
12874,2009,UT
12875,2009,PA
12876,2009,PA
12877,2009,WA
12878,2009,NC
12879,2009,PA
12880,2009,TN
12881,2009,WA
12882,2009,MI
12883,2009,WA
12884,2009,OR
12885,2009,OH
12886,2009,CA
12887,2009,OH
12888,2009,WA
12889,2009,CA
12890,2009,NY
12891,2009,CO
12892,2009,WA
12893,2009,TX
12894,2009,MO
12895,2009,WA
12896,2009,TX
12897,2009,OK
12898,2009,OR
12899,2009,CO
12900,2009,WA
12901,2009,MT
12902,2009,FL
12903,2009,NM
12904,2009,IA
12905,2009,WA
12906,2009,TX
12907,2009,CA
12908,2009,OH
12909,2009,CA
12910,2009,MS
12911,2009,CA
12912,2009,WA
12913,2009,WA
12914,2009,CA
12915,2009,TX
12916,2009,FL
12917,2009,OR
12918,2009,WA
12919,2009,CT
12920,2009,OH
12921,2009,HI
12922,2009,WA
12923,2009,TX
12924,2009,TN
12925,2009,OH
12926,2009,OR
12927,2009,OH
12928,2009,OH
12929,2009,NY
12930,2009,CA
12931,2009,PA
12932,2009,CA
12933,2009,WA
12934,2009,OR
12935,2009,TX
12936,2009,MA
12937,2009,CA
12938,2009,MO
12939,2009,CA
12940,2009,NJ
12941,2009,KS
12942,2009,MT
12943,2009,NJ
12944,2009,NJ
12945,2009,IL
12946,2009,MI
12947,2009,MT
12948,2009,AL
12949,2009,NV
12950,2009,FL
12951,2009,CA
12952,2009,NY
12953,2009,OR
12954,2009,OR
12955,2009,WA
12956,2009,WV
12957,2009,IL
12958,2009,FL
12959,2009,ID
12960,2009,IN
12961,2009,PA
12962,2009,KY
12963,2009,IL
12964,2009,MD
12965,2009,FL
12966,2009,FL
12967,2009,MA
12968,2009,ID
12969,2009,KS
12970,2009,WY
12971,2009,MI
12972,2009,CA
12973,2009,AR
12974,2009,NV
12975,2009,CO
12976,2009,MD
12977,2009,MI
12978,2009,NE
12979,2009,CO
12980,2009,MO
12981,2009,MI
12982,2009,WA
12983,2009,WI
12984,2009,NY
12985,2009,SD
12986,2009,TX
12987,2009,WA
12988,2009,CA
12989,2009,CA
12990,2009,CA
12991,2009,CO
12992,2009,AR
12993,2009,IL
12994,2009,PA
12995,2009,OR
12996,2009,KS
12997,2009,OR
12998,2009,HI
12999,2009,TX
13000,2009,OH
13001,2009,NY
13002,2009,NM
13003,2009,CO
13004,2009,CO
13005,2009,MI
13006,2009,TX
13007,2009,VA
13008,2009,WV
13009,2009,FL
13010,2009,OH
13011,2009,WA
13012,2009,KY
13013,2009,GA
13014,2009,KY
13015,2009,MA
13016,2009,MI
13017,2009,MI
13018,2009,MT
13019,2009,MN
13020,2009,WA
13021,2009,MI
13022,2009,FL
13023,2009,NJ
13024,2009,FL
13025,2009,CA
13026,2009,TX
13027,2009,CA
13028,2009,CA
13029,2009,CA
13030,2009,NV
13031,2009,CA
13032,2009,IL
13033,2009,AL
13034,2009,OK
13035,2009,WI
13036,2009,MI
13037,2009,IN
13038,2009,MS
13039,2009,CA
13040,2009,OR
13041,2009,CA
13042,2009,CA
13043,2009,IA
13044,2009,OH
13045,2009,NM
13046,2009,NE
13047,2009,OR
13048,2009,NC
13049,2009,OH
13050,2009,NJ
13051,2009,MO
13052,2009,SD
13053,2009,PA
13054,2009,PA
13055,2009,PA
13056,2009,OK
13057,2009,OH
13058,2009,KY
13059,2009,OH
13060,2009,IN
13061,2009,WA
13062,2009,TX
13063,2009,IL
13064,2009,MN
13065,2009,LA
13066,2009,PA
13067,2009,NY
13068,2009,NY
13069,2009,UT
13070,2009,IL
13071,2009,WA
13072,2009,NH
13073,2009,TN
13074,2009,FL
13075,2009,MN
13076,2009,OH
13077,2009,NY
13078,2009,NV
13079,2009,CA
13080,2009,SC
13081,2009,WA
13082,2009,WA
13083,2009,NM
13084,2009,AZ
13085,2009,AK
13086,2009,TN
13087,2009,MA
13088,2009,SC
13089,2009,TN
13090,2009,WA
13091,2009,TX
13092,2009,GA
13093,2009,WA
13094,2009,TX
13095,2009,PA
13096,2009,CA
13097,2009,IL
13098,2009,PA
13099,2009,MO
13100,2009,IN
13101,2009,MI
13102,2009,WA
13103,2009,FL
13104,2009,IL
13105,2009,MO
13106,2009,IL
13107,2009,MI
13108,2009,MI
13109,2009,NY
13110,2009,DE
13111,2009,MO
13112,2009,MI
13113,2009,UT
13114,2009,LA
13115,2009,IL
13116,2009,WA
13117,2009,CA
13118,2009,WA
13119,2009,RI
13120,2009,CA
13121,2009,MD
13122,2009,MA
13123,2009,FL
13124,2009,PA
13125,2009,NY
13126,2009,MI
13127,2009,MD
13128,2009,OH
13129,2009,WA
13130,2009,PA
13131,2009,MD
13132,2009,NY
13133,2009,NY
13134,2009,FL
13135,2009,CA
13136,2009,MI
13137,2009,FL
13138,2009,TX
13139,2009,TX
13140,2009,HI
13141,2009,FL
13142,2009,WI
13143,2009,OH
13144,2009,MA
13145,2009,WA
13146,2009,WI
13147,2009,WA
13148,2009,CA
13149,2009,NM
13150,2009,CT
13151,2009,OR
13152,2009,AL
13153,2009,KS
13154,2009,TX
13155,2009,OR
13156,2009,GA
13157,2009,NV
13158,2009,CA
13159,2009,CA
13160,2009,WA
13161,2009,CA
13162,2009,FL
13163,2009,FL
13164,2009,NM
13165,2009,NM
13166,2009,MI
13167,2009,CA
13168,2009,SC
13169,2009,NY
13170,2009,OR
13171,2009,CA
13172,2009,CA
13173,2009,UT
13174,2009,FL
13175,2009,CA
13176,2009,CT
13177,2009,CT
13178,2009,CA
13179,2009,TX
13180,2009,SC
13181,2009,CO
13182,2009,VA
13183,2009,MD
13184,2009,MO
13185,2009,CA
13186,2009,CA
13187,2009,MI
13188,2009,NM
13189,2009,OH
13190,2009,UT
13191,2009,MA
13192,2009,TX
13193,2009,FL
13194,2009,CO
13195,2009,IN
13196,2009,RI
13197,2009,GA
13198,2009,LA
13199,2009,ME
13200,2009,IL
13201,2009,NV
13202,2009,IL
13203,2009,AZ
13204,2009,FL
13205,2009,TX
13206,2009,IL
13207,2009,MI
13208,2009,AK
13209,2009,CA
13210,2009,WV
13211,2009,KS
13212,2009,NY
13213,2009,TX
13214,2009,CA
13215,2009,WA
13216,2009,TX
13217,2009,PA
13218,2009,OR
13219,2009,ND
13220,2009,PA
13221,2009,CA
13223,2009,KY
13224,2009,MT
13225,2009,OK
13226,2009,FL
13227,2009,PA
13228,2009,FL
13229,2009,IA
13230,2009,TX
13231,2009,AL
13232,2009,TN
13233,2009,NJ
13234,2009,NY
13235,2009,MT
13236,2009,TX
13237,2009,MS
13238,2009,NJ
13239,2009,NC
13240,2009,WA
13241,2009,MI
13242,2009,MT
13243,2009,SC
13244,2009,NY
13245,2009,IL
13246,2009,TX
13247,2009,ND
13248,2009,IN
13249,2009,IL
13250,2009,ND
13251,2009,KY
13252,2009,CA
13253,2009,VA
13254,2009,MI
13255,2009,WA
13256,2009,MT
13257,2009,WA
13258,2009,CA
13259,2009,TN
13260,2009,MA
13261,2009,ME
13262,2009,CO
13263,2009,MI
13264,2009,IL
13265,2009,CT
13266,2009,MA
13267,2009,WI
13268,2009,CT
13269,2009,ME
13270,2009,MI
13271,2009,CO
13272,2009,MN
13273,2009,MA
13274,2009,OR
13275,2009,NY
13276,2009,IA
13277,2009,IL
13278,2009,MI
13279,2009,IL
13280,2009,HI
13281,2009,IL
13282,2009,MA
13283,2009,IN
13284,2009,IN
13285,2009,KS
13286,2009,MA
13287,2009,NY
13288,2009,WI
13289,2009,MI
13290,2009,MI
13291,2009,TN
13292,2009,MN
13293,2009,CA
13294,2009,IN
13295,2009,MI
13296,2009,TX
13297,2009,MD
13298,2009,MI
13299,2009,CA
13300,2009,MN
13301,2009,MA
13302,2009,NH
13303,2009,TX
13304,2009,CA
13305,2009,CA
13306,2009,AZ
13307,2009,NY
13308,2009,NY
13309,2009,MI
13310,2009,OK
13311,2009,AZ
13312,2009,FL
13313,2009,GA
13314,2009,AZ
13315,2009,HI
13316,2009,OH
13317,2009,OR
13318,2009,WA
13319,2009,WA
13320,2009,CO
13321,2009,FL
13322,2009,NE
13323,2009,ME
13324,2009,AZ
13325,2009,WA
13326,2009,IN
13327,2009,WA
13328,2009,AZ
13329,2009,IL
13330,2009,IL
13331,2009,AR
13332,2009,FL
13333,2009,NY
13334,2009,MD
13336,2009,CA
13337,2009,SC
13338,2009,NM
13339,2009,OR
13340,2009,OR
13341,2009,FL
13342,2009,CA
13343,2009,IL
13344,2009,CA
13345,2009,CA
13346,2009,FL
13347,2009,HI
13348,2009,VA
13349,2009,WI
13350,2009,CA
13351,2009,NH
13352,2009,PA
13353,2009,FL
13354,2009,MT
13355,2009,UT
13356,2009,CT
13357,2009,IL
13358,2009,GA
13359,2009,IL
13360,2009,TX
13361,2009,NV
13362,2009,CA
13363,2009,OH
13364,2009,NY
13365,2009,KY
13366,2009,MI
13367,2009,MI
13368,2009,NY
13369,2009,PA
13370,2009,IN
13371,2009,NJ
13372,2009,TX
13373,2009,ND
13374,2009,NY
13375,2009,SD
13376,2009,CA
13377,2009,MT
13378,2009,TX
13379,2009,AR
13380,2009,MI
13381,2009,CA
13382,2009,FL
13383,2009,MN
13384,2009,CA
13385,2009,CA
13386,2009,GA
13387,2009,MI
13388,2009,CT
13389,2009,OR
13390,2009,AL
13391,2009,RI
13392,2009,IA
13393,2009,MN
13394,2009,CA
13395,2009,CA
13396,2009,IL
13397,2009,CA
13398,2009,IL
13399,2009,CA
13400,2009,CA
13401,2009,IL
13402,2009,CA
13403,2009,OH
13404,2009,KS
13405,2009,CT
13406,2009,CA
13407,2009,WI
13408,2009,IN
13409,2009,OR
13410,2009,TX
13411,2009,CA
13412,2009,WA
13413,2009,AR
13414,2009,CO
13415,2009,OH
13416,2009,OH
13417,2009,NY
13418,2009,OH
13419,2009,CA
13420,2009,MA
13421,2009,MA
13422,2009,AZ
13423,2009,MN
13424,2009,HI
13425,2009,CA
13426,2009,CA
13427,2009,CA
13428,2009,NV
13429,2009,CA
13430,2009,CT
13431,2009,UT
13432,2009,MN
13433,2009,HI
13434,2009,CA
13435,2009,OK
13436,2009,CA
13437,2009,IN
13438,2009,IL
13439,2009,WA
13440,2009,CA
13441,2009,WV
13442,2009,MO
13443,2009,CA
13444,2009,NY
13445,2009,TX
13446,2009,CA
13447,2009,NJ
13448,2009,WI
13449,2009,TX
13450,2009,WA
13451,2009,TX
13452,2009,NY
13453,2009,CA
13454,2009,CA
13455,2009,TN
13456,2009,WA
13457,2009,WA
13458,2009,IA
13459,2009,NE
13460,2009,NC
13461,2009,NJ
13462,2009,AK
13463,2009,FL
13464,2009,CA
13465,2009,CA
13466,2009,CA
13467,2009,NV
13468,2009,NY
13469,2009,FL
13470,2009,MA
13471,2009,CA
13472,2009,KS
13473,2009,IL
13474,2009,NC
13475,2009,MN
13476,2009,CO
13477,2009,OR
13478,2009,IN
13479,2009,IL
13480,2009,OR
13481,2009,FL
13482,2009,CA
13483,2009,VA
13484,2009,NJ
13485,2009,WI
13486,2009,IL
13487,2009,NY
13488,2009,KS
13489,2009,AR
13490,2009,CA
13491,2009,CA
13492,2009,NE
13493,2009,AL
13494,2009,UT
13495,2009,MN
13496,2009,MT
13497,2009,MI
13498,2009,FL
13499,2009,TN
13500,2009,CA
13501,2009,VA
13502,2009,TX
13503,2009,MA
13504,2009,NE
13505,2009,OH
13506,2009,NC
13507,2009,NC
13508,2009,OH
13509,2009,IL
13510,2009,GA
13511,2009,IN
13512,2009,CA
13513,2009,TN
13514,2009,IA
13515,2009,CO
13516,2009,CT
13517,2009,CA
13518,2009,NC
13519,2009,SC
13520,2009,OR
13521,2009,CO
13522,2009,LA
13523,2009,IA
13524,2009,CA
13525,2009,IL
13526,2009,VA
13527,2009,CA
13528,2009,PA
13529,2009,NY
13530,2009,WA
13531,2009,MI
13532,2009,GA
13533,2009,OH
13534,2009,AK
13535,2009,FL
13536,2009,KY
13537,2009,CA
13538,2009,WA
13539,2009,TX
13540,2009,OH
13541,2009,VA
13542,2009,OK
13543,2009,IL
13544,2009,OH
13545,2009,IL
13546,2009,WA
13547,2009,DE
13548,2009,WA
13549,2009,CA
13550,2009,TX
13551,2009,CA
13552,2009,UT
13553,2009,WI
13554,2009,IN
13555,2009,CO
13556,2009,NJ
13557,2009,NC
13558,2009,MI
13559,2009,NY
13560,2009,IA
13561,2009,PA
13562,2009,ME
13563,2009,OH
13564,2009,NC
13565,2009,FL
13566,2009,IA
13567,2009,MI
13568,2009,TX
13569,2009,FL
13570,2009,IL
13571,2009,MN
13572,2009,MI
13573,2009,TX
13574,2009,NY
13575,2009,CA
13576,2009,FL
13577,2009,OH
13578,2009,MI
13579,2009,MA
13580,2009,CA
13581,2009,WI
13582,2009,CT
13583,2009,AR
13584,2009,ME
13585,2009,CO
13586,2009,CO
13587,2009,CA
13588,2009,CA
13589,2009,OR
13590,2009,FL
13591,2009,CA
13592,2009,CA
13593,2009,AZ
13594,2009,CA
13595,2009,IA
13596,2009,MI
13597,2009,MO
13598,2009,TX
13599,2009,WI
13600,2009,CA
13601,2009,TX
13602,2009,IL
13603,2009,MN
13604,2009,WI
13605,2009,MT
13606,2009,CO
13607,2009,MN
13608,2009,NC
13609,2009,OR
13610,2009,FL
13611,2009,IN
13612,2009,MI
13613,2009,MI
13614,2009,MI
13615,2009,NY
13616,2009,OR
13617,2009,OR
13618,2009,WA
13619,2009,CA
13620,2009,IN
13621,2009,IN
13622,2009,MD
13623,2009,CO
13624,2009,NE
13625,2009,CO
13626,2009,OH
13627,2009,CO
13628,2009,AL
13629,2009,CO
13630,2009,AL
13631,2009,TX
13632,2009,MA
13633,2009,NY
13634,2009,NY
13635,2009,ME
13636,2009,CA
13637,2009,IL
13638,2009,IA
13639,2009,OR
13640,2009,WI
13641,2009,MO
13642,2009,MT
13643,2009,OH
13644,2009,NH
13645,2009,MI
13646,2009,MI
13647,2009,MI
13648,2009,OH
13649,2009,CO
13650,2009,AZ
13651,2009,NY
13652,2009,ID
13653,2009,WI
13654,2009,CA
13655,2009,OH
13656,2009,WA
13657,2009,WA
13658,2009,AZ
13659,2009,AZ
13660,2009,AZ
13661,2009,OR
13662,2009,MI
13663,2009,SC
13664,2009,FL
13665,2009,MI
13666,2009,WA
13667,2009,WA
13668,2009,NE
13669,2009,IL
13670,2009,OR
13671,2009,VA
13672,2009,WA
13673,2009,NC
13674,2009,FL
13675,2009,WI
13676,2009,CA
13677,2009,OH
13678,2009,CA
13679,2009,IL
13680,2009,WA
13681,2009,WA
13682,2009,WA
13683,2009,CA
13684,2009,NJ
13685,2009,NC
13686,2009,MO
13687,2009,WI
13688,2009,WI
13689,2009,MI
13690,2009,MN
13691,2009,OH
13692,2009,CA
13693,2009,WA
13694,2009,OH
13695,2009,WA
13696,2009,NC
13697,2009,WI
13698,2009,MI
13699,2009,CA
13700,2009,MI
13701,2009,OR
13702,2009,NJ
13703,2009,WA
13704,2009,IL
13705,2009,CA
13706,2009,UT
13707,2009,MI
13708,2009,NH
13709,2009,AZ
13710,2009,AL
13711,2009,CA
13712,2009,MA
13713,2009,VA
13714,2009,SC
13715,2009,WA
13716,2009,CA
13717,2009,NY
13718,2009,TX
13719,2009,AZ
13720,2009,CA
13721,2009,FL
13722,2009,FL
13723,2009,OR
13724,2009,PA
13725,2009,SC
13726,2009,MS
13727,2009,AL
13728,2009,NC
13729,2009,ID
13730,2009,FL
13731,2009,NC
13732,2009,WA
13733,2009,CA
13734,2009,TX
13735,2009,CA
13736,2009,CO
13737,2009,AZ
13738,2009,OH
13739,2009,WA
13740,2009,MO
13741,2009,MI
13742,2009,AL
13743,2009,WV
13744,2009,VT
13745,2009,MN
13746,2009,TX
13747,2009,OH
13748,2009,CA
13749,2009,WA
13750,2009,CA
13751,2009,CT
13752,2009,NJ
13753,2009,NY
13754,2009,MO
13755,2009,OH
13756,2009,HI
13757,2009,CA
13758,2009,WA
13759,2009,NY
13760,2009,NJ
13761,2009,WV
13762,2009,NH
13763,2009,PA
13764,2009,NJ
13765,2009,MO
13766,2009,ID
13767,2009,PA
13768,2009,FL
13769,2009,ID
13770,2009,CA
13771,2009,MI
13772,2009,ID
13773,2009,CT
13774,2009,MO
13775,2009,ID
13776,2009,PA
13777,2009,MO
13778,2009,IL
13779,2009,ME
13780,2009,NM
13781,2009,WA
13782,2009,ME
13783,2009,OH
13784,2009,MD
13785,2009,NY
13786,2009,NY
13787,2009,ME
13788,2009,ME
13789,2009,MD
13790,2009,NJ
13791,2009,NJ
13792,2009,NY
13793,2009,PA
13794,2009,PA
13795,2009,VA
13796,2009,VT
13797,2009,CT
13798,2009,CT
13799,2009,ME
13800,2009,MD
13801,2009,MD
13802,2009,MA
13803,2009,MA
13804,2009,NJ
13805,2009,NJ
13806,2009,NJ
13807,2009,NJ
13808,2009,NY
13809,2009,NY
13810,2009,NC
13811,2009,PA
13812,2009,PA
13813,2009,RI
13814,2009,VA
13815,2009,VA
13816,2009,CT
13817,2009,NH
13818,2009,CT
13819,2009,CT
13820,2009,MD
13821,2009,MA
13822,2009,NY
13823,2009,PA
13824,2009,PA
13825,2009,PA
13826,2009,VT
13827,2009,MA
13828,2009,NJ
13829,2009,MA
13830,2009,CT
13831,2009,NY
13832,2009,CT
13833,2009,PA
13834,2009,RI
13835,2009,CT
13836,2009,MA
13837,2009,MA
13838,2009,NE
13839,2009,NJ
13840,2009,NJ
13841,2009,NJ
13842,2009,NJ
13843,2009,NJ
13844,2009,NY
13845,2009,NY
13846,2009,NY
